PostId,OpenStatus
46182,off topic
46183,off topic
46184,open
46186,open
46188,not a real question
46192,not a real question
46193,open
46194,open
46196,open
46200,open
46202,open
46203,off topic
46206,open
46207,open
46208,off topic
46212,not constructive
46216,not a real question
46218,open
46226,not a real question
46228,open
46230,off topic
46232,open
46234,not a real question
46236,open
46243,not constructive
46244,not a real question
46245,not a real question
46248,not a real question
46251,open
46261,open
46262,off topic
46265,not a real question
46266,open
46274,open
46277,open
46286,open
46291,not a real question
46294,open
46297,not a real question
46299,open
46303,not a real question
46307,open
46308,open
46312,open
46315,open
46316,open
46318,open
46319,not a real question
46325,not constructive
46331,open
46334,open
46344,off topic
46346,not a real question
46350,open
46351,not a real question
46354,not a real question
46358,not a real question
46361,open
46368,not constructive
46369,open
46372,open
46373,open
46374,open
46375,open
46378,open
46380,not a real question
46382,open
46385,not a real question
46386,open
46387,open
46388,open
46394,not constructive
46395,open
46398,open
46401,not a real question
46402,open
46404,open
46406,open
46408,open
46409,not a real question
46411,not constructive
46416,not a real question
46419,open
46420,not constructive
46426,open
46432,not constructive
46435,open
46436,open
46441,open
46445,off topic
46447,not a real question
46448,open
46449,not a real question
46451,open
46452,not constructive
46461,open
46462,not constructive
46463,open
46465,not constructive
46468,not constructive
46472,open
46475,not a real question
46476,not constructive
46479,open
46480,not a real question
46482,not a real question
46483,not a real question
46486,off topic
46487,open
46488,not a real question
46490,open
46493,open
46495,open
46496,open
46498,not a real question
46501,open
46504,open
46505,open
46506,open
46508,open
46509,open
46512,open
46515,open
46519,open
46520,open
46523,off topic
46524,open
46527,open
46528,open
46529,open
46530,not a real question
46532,not a real question
46536,not constructive
46537,not constructive
46542,open
46543,open
46547,not constructive
46553,open
46554,not a real question
46555,open
46556,not a real question
46558,open
46559,open
46561,not a real question
46562,not constructive
46563,not a real question
46565,open
46567,open
46568,open
46570,open
46573,not constructive
46574,not a real question
46575,off topic
46576,not a real question
46584,not a real question
46588,open
46594,not a real question
46595,not a real question
46598,open
46599,open
46604,open
46606,open
46607,open
46608,off topic
46613,not a real question
46625,not a real question
46626,not a real question
46627,open
46631,not a real question
46632,open
46633,open
46637,open
46639,open
46642,open
46643,open
46652,not a real question
46653,not a real question
46655,open
46660,open
46661,open
46662,open
46665,not constructive
46666,off topic
46668,not a real question
46669,off topic
46671,open
46676,open
46677,open
46679,open
46681,not a real question
46684,open
46687,open
46688,open
46689,open
46690,open
46691,off topic
46692,not constructive
46694,open
46695,not a real question
46697,not a real question
46699,open
46702,open
46705,open
46706,open
46707,not a real question
46711,not constructive
46716,off topic
46720,not constructive
46721,open
46723,not constructive
46726,open
46728,open
46729,open
46731,not a real question
46733,not a real question
46742,open
46743,open
46744,open
46745,open
46746,open
46747,not a real question
46752,off topic
46754,open
46755,open
46765,open
46769,open
46773,open
46774,not a real question
46775,open
46779,open
46783,open
46785,open
46787,open
46788,open
46792,not a real question
46794,open
46797,not a real question
46799,open
46801,not a real question
46803,not constructive
46804,open
46807,open
46808,off topic
46810,not a real question
46812,open
46814,open
46817,not constructive
46821,not a real question
46824,open
46825,not constructive
46826,open
46828,open
46829,open
46832,not a real question
46834,not constructive
46835,not constructive
46836,off topic
46837,open
46839,open
46841,off topic
46842,open
46847,not constructive
46850,off topic
46857,open
46859,not a real question
46869,open
46871,not a real question
46872,not a real question
46874,off topic
46875,off topic
46880,open
46881,open
46886,off topic
46887,open
46890,open
46893,not a real question
46894,off topic
46895,open
46899,not a real question
46900,open
46903,open
46909,not a real question
46910,open
46911,open
46913,open
46920,not constructive
46921,open
46924,open
46928,open
46929,not a real question
46932,open
46933,open
46938,open
46939,open
46943,open
46944,not constructive
46953,not a real question
46954,not a real question
46955,open
46956,open
46961,open
46962,open
46969,open
46974,open
46975,open
46978,off topic
46979,not a real question
46981,open
46983,open
46984,not a real question
46986,open
46988,not a real question
46995,not constructive
46997,open
47000,not a real question
47004,off topic
47006,not a real question
47007,not a real question
47009,open
47012,open
47016,not a real question
47017,open
47018,open
47022,open
47025,open
47026,not a real question
47027,off topic
47028,not constructive
47030,open
47033,not a real question
47034,not constructive
47035,open
47039,off topic
47041,not a real question
47042,off topic
47045,open
47046,off topic
47047,not constructive
47048,off topic
47049,open
47050,not a real question
47055,off topic
47056,not a real question
47058,off topic
47059,open
47062,not constructive
47064,off topic
47067,open
47069,not a real question
47070,open
47071,open
47075,open
47079,open
47081,open
47083,not a real question
47084,open
47085,off topic
47087,open
47088,not a real question
47091,open
47092,open
47095,open
47101,open
47102,not a real question
47103,open
47108,not a real question
47109,open
47110,open
47111,not constructive
47112,open
47114,open
47117,not a real question
47121,off topic
47123,open
47126,not constructive
47129,open
47135,off topic
47137,open
47138,open
47139,not a real question
47142,open
47150,open
47153,open
47154,open
47155,open
47165,not a real question
47166,open
47167,off topic
47169,open
47171,open
47174,open
47175,open
47176,open
47178,open
47180,open
47184,not a real question
47187,open
47188,not a real question
47189,off topic
47191,not constructive
47195,open
47196,open
47199,not a real question
47201,open
47202,open
47203,open
47206,open
47208,open
47209,open
47211,open
47213,open
47216,not constructive
47218,open
47219,open
47220,not a real question
47221,not constructive
47222,open
47231,not constructive
47232,not constructive
47234,open
47235,open
47236,not a real question
47237,not constructive
47239,not constructive
47242,open
47243,open
47245,not a real question
47247,not constructive
47249,open
47251,open
47253,open
47256,not constructive
47259,open
47262,off topic
47265,open
47267,off topic
47268,open
47273,open
47274,off topic
47275,not constructive
47276,open
47277,not constructive
47278,not constructive
47281,not a real question
47282,open
47286,open
47288,open
47293,not a real question
47294,open
47301,off topic
47303,open
47307,open
47308,open
47309,not a real question
47310,not a real question
47311,open
47312,off topic
47314,open
47320,open
47325,not a real question
47329,not a real question
47330,not constructive
47332,off topic
47333,off topic
47337,open
47338,open
47340,open
47343,not a real question
47344,not a real question
47348,open
47350,open
47351,open
47356,open
47361,off topic
47362,open
47366,open
47368,open
47369,open
47372,open
47373,not constructive
47374,open
47379,not a real question
47381,off topic
47388,open
47392,open
47395,open
47398,not a real question
47403,open
47404,not a real question
47405,open
47414,not a real question
47415,not constructive
47419,not constructive
47420,open
47424,open
47425,not constructive
47431,open
47433,not a real question
47436,not a real question
47440,not a real question
47442,off topic
47445,open
47450,off topic
47451,not a real question
47452,open
47456,not a real question
47458,open
47459,not constructive
47462,not a real question
47465,open
47471,open
47472,not a real question
47473,not constructive
47475,open
47476,open
47478,off topic
47480,open
47481,open
47482,open
47483,not constructive
47495,off topic
47497,not a real question
47498,not constructive
47499,not a real question
47506,open
